product_code,step_num,step_type,step_name,step_desc,work_time,checker
BPMT001,2,제조공정,"수상
용해", 용해조에서 11**을 교반 용해한다.(실온공정),,
BPMT001,3,제조공정,"알콜파트
용   해","별도용해조에서 21** 충분히 교반 용해한다. 
(실온/ 10분이상)",,
BPMT001,4,제조공정,"투입
혼합","알콜파트를 수상에 서서히 투입 교반한다.
10분간 교반한다",,
BPMT001,5,제조공정,"투입
혼합","31**, 41**을 각각 교반봉으로 혼합후 위상에 투입혼합한다.
10분간 교반한다",,
BPMT001,6,제조공정,부   상,100메쉬 여과하여 종료한다.,,
BPMT______,1,제조공정,"청결상태 
점     검","1. 작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BPMT______,2,제조공정,"알콜파트
용해",2. 제조부에 에탄올(1110)과 12**을 투입교반한다,,
BRSCN10,1,제조공정,"청결상태 
점     검","1. 작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BRSCN10,2,제조공정,"알콜파트
용해",2. 별도 용기에 원료 11. 21 을 각각 잘 용해한다.,,
BTBC002,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BTBC002,2,제조공정,"가온
용해","메인탱크에 원료 11**, 12**파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
BTBC002,3,제조공정,냉각개시,"위 상의 용해확인 후 원료 21** 파트를 투입하고
60℃ 까지 냉각한다.",,
BTBC002,4,제조공정,"향, 첨가제
투입","향과 첨가제 파트를 투입하여 교반한다.
향파트 (31**)은 따로 Stirrer로 분산하여 투입한다. (중요)",,
BTBC002,5,제조공정,"여  과
종  료",33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
BTBC_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BTBC_____,2,제조공정,"가온
용해",수상용해조에서 원료 11** 파트를 넣고 80℃로 가열용해한다.,,
BTBC_____,3,제조공정,"가온
용해","메인믹서로 11**, 21**, 3110을 투입하고 가온용해한다. (75℃, 10분 유지)",,
BTBC_____,4,제조공정,혼 합,"메인믹서 용해 확인 후 냉각개시하며 미리 혼합한 4***을 메인믹서에 투입하여 혼합한다
(41**을 premix후 4210(M-CA)를 교반하며 투입한다.)",,
BTBC_____,5,제조공정,혼 합,"51**을 교반봉으로 혼합후 메인믹서에 투입 혼합한다. 
(여과투입 중요, 10분 교반)",,
BTBC_____,6,제조공정,혼 합,61**을 투입 분산한다.,,
BTBC_____,7,제조공정,혼 합,71**을 혼합한다.,,
BTBC_____,8,제조공정,혼 합,"8***, 91**을 혼합한다.
(H: 1000rpm, P: 30rpm, t: 5분)
*9100 Stirrer 교반하여 파우더 뭉친 것 없게 하고 여과(샴푸망)하여 투입할 것",,
BTBC_____,9,제조공정,"냉 각
종 료","  36℃까지 냉각하여 여과 부상한다.
  (H: 정지, P: 20rpm,)",,
BTBL_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BTBL_____,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
BTBL_____,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
BTBL_____,4,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
BTBL_____,5,제조공정,유상 용해,유상용해조에 21**- 23**를 넣고  78-80℃로 가온용해한다,,
BTBL_____,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
BTBL_____,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
BTBL_____,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
BTBL_____,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
BTBL_____,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
BTBL_____,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
BTBO________,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BTBO________,2,제조공정,투  입,메인제조부에 1110을 칭량한다. (실온),,
BTBO________,3,제조공정,"혼  합
용  해","별도용해조에서 2***을 Stirrer로 충분히 교반용해한다.
 (10분, 실온)",,
BTBO________,4,제조공정,"가  온
용  해",별도용해조에서 31**을 가온 용해한다. (60℃),,
BTBO________,5,제조공정,"혼  합
용  해","메인제조부에 위 2***, 31**을 차례로 투입하며 교반 용해한다.
 (10분, 실온)",,
BTBO________,6,제조공정,"여  과
종  료",100메쉬 여과하여 종료한다.,,
BTCR001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BTCR001,2,제조공정,수상 용해,수상용해조에서 11**-13** 을 투입하고 실온에서 교반용해한다.,,
BTCR001,3,제조공정,"알콜파트
용해",별도용해조에서 21**을 Stirrer로 교반 분산한다. (실온),,
BTCR001,4,제조공정,"오일파트
분산",별도용해조에서 31**을 넣고 Stirrer로 교반하며 3210을 흩뜨려 넣는다. (뭉친 부분 없는지 확인할 것),,
BTCR001,5,제조공정,"점증제
분산","별도용해조에서 41**을 골고루 분산한다.
(EMT-10 알갱이가 있어서는 안된다.)",,
BTCR001,6,제조공정,혼합,"메인탱크로 수상을 이송후 알콜파트(21**)을 투입하여 혼합한다.( Homo: 2000rpm, P:20rpm, T: 실온  t: 5분 )",,
BTCR001,7,제조공정,1차유화,"메인탱크로 31** 투입후 유화한다
( Homo: 3000rpm, P:20rpm, T: 실온  t: 5분 )",,
BTCR001,8,제조공정,2차유화,"메인탱크로 41**을 투입하여 유화한다.
호모치며 서서히 투입할 것. (탱크 유리커버로 투입)
( Homo: 3000rpm, P:20rpm, T: 실온  t: 10분 )",,
BTCR001,9,제조공정,냉각탈포,진공탈포한 후 부상한다.,,
BTCR001,100,유의사항,작업자 유의사항,*제조량은 제조탱크의 50-80% 사이가 되게 할 것.,,
BTCR003,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BTCR003,2,제조공정,"점증제
분산","별도용해조에서 21**을 Stirrer로 30분 이상 고속교반한다.(T: 실온)
(* 조금씩 흩뿌려 투입할 것 / 물량 줄이지 말 것 )",,
BTCR003,3,제조공정,"파우더
분산","별도용해조에서 Stirrer로 Glycerin(3110)을 교반하며 파우더(3120, 3130)를 조금씩 투입 교반해 입자가 엉김없이 고르게 분산되도록 한다.",,
BTCR003,4,제조공정,수상 용해,"수상용해조에 11**, 21**을 넣고 78-80℃로 가온용해한다",,
BTCR003,5,제조공정,유상 용해,"유상용해조에 41**, 42**을 넣고  78-80℃로 가온용해한다",,
BTCR003,6,제조공정,1차유화,"메인탱크로 수상, 파우더 분산액(31**), 유상 순서로
 이송후 유화한다
( Homo: 3500rpm, P:30rpm, T: 72-78℃  t: 3분 )",,
BTCR003,7,제조공정,2차유화,"51**을 미리 고르게 분산후 메인탱크에 투입하고 유화한다.
( Homo: 3500rpm, P:30rpm, T: 72-78℃  t: 5분 )",,
BTCR003,8,제조공정,"향, 첨가제
투입","냉각 개시후 6110(향), 71**을 투입교반한다.",,
BTCR003,9,제조공정,냉각탈포,"냉각, 탈포한다 (P:15rpm)",,
BTCR003,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
BTCR003,100,유의사항,작업자 유의사항,"*원료투입시 100메쉬 여과 거칠 것
*TiO2+색소 분산상태 확인후 진행할 것.",,
BTDM_____,1,제조공정,"청결상태 
점     검","1. 작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BTDM_____,2,제조공정,"알콜파트
용해",2. 별도용해조에 원료 11** 을 차례로 투입한다.,,
BTHC001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BTHC001,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
BTHC001,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Carbopol 940을 넣고 Stirrer로 
용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
BTHC001,4,제조공정,수상 용해,수상용해조에 11**- 14**을 넣고 78-80℃로 가온용해한다,,
BTHC001,5,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
BTHC001,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
BTHC001,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다. (31**은 미리 분산한다)
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
BTHC001,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
BTHC001,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
BTHC001,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
BTHC001,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
BTHS001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BTHS001,2,제조공정,"가온
용해","메인탱크에 원료 11**, 12**파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
BTHS001,3,제조공정,냉각개시,"위 상의 용해확인 후 원료 13** 파트를 투입하고
60℃ 까지 냉각한다.",,
BTHS001,4,제조공정,"향, 첨가제
투입",향과 첨가제 파트를 투입하여 교반한다.,,
BTHS001,5,제조공정,"여  과
종  료",33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
BTPF_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BTPF_____,2,제조공정,교반,메인믹서에 1110을 투입교반한다.  (실온),,
BTPF_____,3,제조공정,혼합,12**을 교반봉으로 핸드믹싱 후 위상에 투입교반한다.,,
BTPF_____,4,제조공정,혼합,"21**을 교반봉으로 핸드믹싱 후 위상에 투입교반한다.
(실온, 20분간, 투명확인)",,
BTPF_____,5,제조공정,부   상,100메쉬 여과하여 종료한다.,,
BTSM001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BTSM001,2,제조공정,"수상파트
용해",정제수에 (1120-1140)을 투입 교반용해한다.(실온),,
BTSS_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
BTSS_____,2,제조공정,"가온
용해",수상용해조에서 원료 11** 파트를 넣고 80℃로 가열용해한다.,,
BTSS_____,3,제조공정,"가온
용해","메인믹서로 11**, 21**, 3110을 투입하고 가온용해한다. (75℃, 10분 유지)",,
BTSS_____,4,제조공정,혼 합,"메인믹서 용해 확인 후 냉각개시하며 미리 혼합한 4***을 메인믹서에 투입하여 혼합한다
(41**을 premix후 4210(M-CA)를 교반하며 투입한다.)",,
BTSS_____,5,제조공정,혼 합,"51**을 교반봉으로 혼합후 메인믹서에 투입 혼합한다.
(여과투입)",,
BTSS_____,6,제조공정,혼 합,61**을 투입 분산한다.,,
BTSS_____,7,제조공정,혼 합,71**을 혼합한다.,,
BTSS_____,8,제조공정,혼 합,"8***을 혼합한다.
(H: 1000rpm, P: 30rpm, t: 5분)",,
BTSS_____,9,제조공정,"냉 각
종 료","  36℃까지 냉각하여 종료한다.
  (H: 정지, P: 20rpm)",,
CCAB001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
CCAB001,2,제조공정,"점증제
분산",별도용해조에서 12** Premix한다,,
CCAB001,3,제조공정,수상 용해,"수상용해조에 11**, 12**, 13**을 넣고 78-80℃로 가온용해한다",,
CCAB001,4,제조공정,유상 용해,유상용해조에 31**를 넣고 78-80℃로 가온용해한다,,
CCAB001,5,제조공정,이  송,"메인탱크로 수상을 여과이송하고 STAC-30(2110)을 
투입하여 혼합교반 한다. ",,
CCAB001,6,제조공정,1차 유화,"메인탱크로 유상을 여과이송후 1차 유화한다. 
( Homo: 3500rpm, P:30rpm, T: 76-78℃  t: 5분 )",,
CCAB001,7,제조공정,2차 유화,"메인탱크로 4110 투입후 2차 유화한다. 
( Homo: 3500rpm, P:30rpm, T: 76-78℃  t: 5분 )",,
CCAB001,8,제조공정,"향, 첨가제
투입","5110(향), 6***을 투입교반하고, 냉각, 탈포한다",,
CCAB001,9,제조공정,부상,35℃까지 냉각하여 부상한다.,,
CCAB001,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
CCAO001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
CCAO001,2,제조공정,용  해, 별도용해조에서 11** 교반 용해한다. (실온),,
CCAO001,3,제조공정,"혼  합
용  해",위 상에 12**을 혼합용해한다. (실온),,
CCAO001,4,제조공정,"혼  합
용  해",위 상에 21**을 혼합용해한다. (실온),,
CCAO001,5,제조공정,"혼  합
용  해", 메인믹서에서 31110을 교반하며 위상을 투입해서 11** 교반 용해한다. (실온),,
CCAO001,6,제조공정,"여  과
종  료",100메쉬 여과하여 종료한다.,,
CCATR01,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
CCATR01,2,제조공정,"수 상
용 해",메인믹서에 1110(정제수)을 투입한다. (실온),,
CCATR01,3,제조공정,"유 상
용 해",별도용해조에서 21**을 가온용해한다.(80℃) 위 상에 2210(향)을 투입교반한다. 이어서 2310을 투입 Stirrer로 10분간 교반한다.  (21**외 실온),,
CCATR01,4,제조공정,냉  각,"위 유상을 메인믹서로 여과투입하여 교반한다.
(Stirrer 10min, t:실온)",,
CCATR01,5,제조공정,혼  합,"31**, 41**을 각각 교반혼합한 뒤 메인 믹서에 투입하여 혼합한다.
(Stirrer 5min, t:실온)",,
CCATR01,6,제조공정,"탈포
부상",종료한다.,,
CCATR01,100,유의사항,작업자 유의사항,"
*인식라벨에 ""충진전 교반봉으로 가볍게 교반후 충진할 것"" 이라고 표기해 줄 것.",,
CCBL001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
CCBL001,2,제조공정,"점증제
분산","별도용해조에서 4120(정제수)에 4120(pemulen)넣고 Stirrer로 
용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
CCBL001,3,제조공정,수상 용해,수상용해조에서 11**-16** 을 투입하고 실온에서 교반용해한다.,,
CCBL001,4,제조공정,"점증제
분산","위상에 1210(natrosol)을 조금씩 흩트려 투입한 후 가온 용해한다.    (80℃, 30분 이상, 매끈하게 풀린지 확인할 것)",,
CCBL001,5,제조공정,유상 용해,유상용해조에서 2***을 가온용해한다. (80℃),,
