product_code,semi_product_code,step_num,step_type,step_name,step_desc,work_time,checker
AOBL001,BAOBL0010,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
AOBL002,BAOBL0020,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
AOBL003,BAOBL0030,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
AOBL004,BAOBL0040,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
AOBL005,BAOBL0050,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
AOBLM03,BAOBL0030,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
AOBL000,BAOBL0000,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
AOBL001,BAOBL0010,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
AOBL002,BAOBL0020,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
AOBL003,BAOBL0030,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
AOBL004,BAOBL0040,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
AOBL005,BAOBL0050,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
AOBLM03,BAOBL0030,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
AOBL000,BAOBL0000,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
AOBL001,BAOBL0010,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
AOBL002,BAOBL0020,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
AOBL003,BAOBL0030,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
AOBL004,BAOBL0040,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
AOBL005,BAOBL0050,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
AOBLM03,BAOBL0030,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
AOBL000,BAOBL0000,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
AOBL001,BAOBL0010,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
AOBL002,BAOBL0020,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
AOBL003,BAOBL0030,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
AOBL004,BAOBL0040,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
AOBL005,BAOBL0050,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
AOBLM03,BAOBL0030,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
AOFC001,BAOFC0010,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AOFC001,BAOFC0010,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
AOFC001,BAOFC0010,3,제조공정,유상 용해,유상용해조에 11**- 12**를 넣고 72-75℃로 가온용해한다,,
AOFC001,BAOFC0010,4,제조공정,수상 용해,"수상용해조에 21**, 2210을 넣고  72-75℃로 가온용해한다",,
AOFC001,BAOFC0010,5,제조공정,검화,"메인탱크로 유상을 이송후 수상을 천천히 이송해 검화한다.
( Homo: 1000rpm, P:20rpm, T: 72-75℃  t: 30분 )",,
AOFC001,BAOFC0010,6,제조공정,냉각,31**을 투입후 60℃로 교반 냉각한다,,
AOFC001,BAOFC0010,7,제조공정,"향, 첨가제
투입","4110, 51**, 61**을 투입교반하며 냉각한다",,
AOFC001,BAOFC0010,8,제조공정,부상,32℃까지 냉각하여 점/경도 확인후 부상한다.,,
AOFC001,BAOFC0010,100,유의사항,작업자 유의사항,*일정 점/경도가 생성되기 전까지 냉각 교반할 것.,,
AOHA001,BAOHA0010,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AOHA001,BAOHA0010,2,제조공정,수상 용해,수상용해조에서 11**을 76-80℃로 가온하며 교반용해한다. ,,
AOHA001,BAOHA0010,3,제조공정,수상 용해,위상이 완전용해된 것을 확인하고 12**을 투입 혼합한다.,,
AOHA001,BAOHA0010,4,제조공정,유상 용해,유상용해조에 21**을 넣고 76-80℃로 가온용해한다,,
AOHA001,BAOHA0010,5,제조공정,유   화,"메인탱크로 수상, 유상 순서로 이송후 유화한다. 유화전 메인탱크 스팀 넣을 것.
( Homo: 3400rpm, P:30rpm, T: 74-78℃  t: 5분 )",,
AOHA001,BAOHA0010,6,제조공정,"혼합
냉각","향(31**), 첨가제(41**)을 혼합교반 한 후(위 조건으로 1분) 냉각 탈포 개시한다. ( V: Max, P:15rpm )",,
AOHA001,BAOHA0010,7,제조공정,"냉각탈포
부상","33℃까지 냉각, 탈포하여 부상한다.",,
AOHA001,BAOHA0010,100,유의사항,작업자 유의사항,"* 부상전 품질관리팀에 확인 거칠 것 (점도확인)

",,
AOHE000,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AOHE001,BAOHE0010,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AOHE000,,2,제조공정,"점증제
분산","수상용해조에 정제수(1110, 실온)을 투입 교반하며 11** 조금씩 투입하여 분산한 뒤 가온개시한다",,
AOHE001,BAOHE0010,2,제조공정,"점증제
분산","수상용해조에 정제수(1110, 실온)을 투입 교반하며 11** 조금씩 투입하여 분산한 뒤 가온개시한다",,
AOHE000,,3,제조공정,"점증제
분산",위 상을 80-82℃로 가온용해하여 투명하게 용해시킨다 (30분 이상 교반할 것),,
AOHE001,BAOHE0010,3,제조공정,"점증제
분산",위 상을 80-82℃로 가온용해하여 투명하게 용해시킨다 (30분 이상 교반할 것),,
AOHE000,,4,제조공정,"이  송
냉  각",위상을 메인믹서로 여과이송 후 50℃까지 냉각한다.,,
AOHE001,BAOHE0010,4,제조공정,"이  송
냉  각",위상을 메인믹서로 여과이송 후 50℃까지 냉각한다.,,
AOHE000,,5,제조공정,"알콜파트
투입","21**을 교반봉을 이용 격렬히 혼합시킨후 메인믹서에 투입하여 혼합한다
( Homo: 2,500rpm, P:30rpm )",,
AOHE001,BAOHE0010,5,제조공정,"알콜파트
투입","21**을 교반봉을 이용 격렬히 혼합시킨후 메인믹서에 투입하여 혼합한다
( Homo: 2,500rpm, P:30rpm )",,
AOHE000,,6,제조공정,혼  합,"3110, 4110을 차례로 투입하며 혼합한다, 2분 간격
( Homo: 2,500rpm, P:30rpm )",,
AOHE001,BAOHE0010,6,제조공정,혼  합,"3110, 4110을 차례로 투입하며 혼합한다, 2분 간격
( Homo: 2,500rpm, P:30rpm )",,
AOHE000,,7,제조공정,"첨가제, 색소
투입","51**, 61**을 투입교반하고, 냉각, 탈포한다
( Homo: 2,500rpm, P:30rpm )",,
AOHE001,BAOHE0010,7,제조공정,"첨가제, 색소
투입","51**, 61**을 투입교반하고, 냉각, 탈포한다
( Homo: 2,500rpm, P:30rpm )",,
AOHE000,,8,제조공정,"탈  포
부  상",34℃까지 냉각탈포하여 부상한다.,,
AOHE001,BAOHE0010,8,제조공정,"탈  포
부  상",34℃까지 냉각탈포하여 부상한다.,,
AOHSR00,BAOHS0000,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AOHSR00,BAOHS0000,2,제조공정,용  해,메인믹서에 11**을 용해한다. (실온),,
AOHSR00,BAOHS0000,3,제조공정,"혼  합
용  해",위 상에 21**을 혼합용해한다. (실온),,
AOHSR00,BAOHS0000,4,제조공정,"혼  합
용  해",위 상에 31**을 혼합용해한다. (실온),,
AOHSR00,BAOHS0000,5,제조공정,"여  과
종  료",100메쉬 여과하여 종료한다.,,
AORS000,BAORS0000,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AORS001,BAORS0010,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AORS004,BAORS0040,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AORSM00,BAORS0000,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AORST00,BAORS0000,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AORS000,BAORS0000,2,제조공정,"점증제
분산",별도용해조에서 Glyerin(1220)에 Esaflor(1210)을 넣고 Premix한다,,
AORS001,BAORS0010,2,제조공정,"점증제
분산",별도용해조에서 Glyerin(1220)에 Esaflor(1210)을 넣고 Premix한다,,
AORS004,BAORS0040,2,제조공정,"점증제
분산",별도용해조에서 Glyerin(1220)에 Esaflor(1210)을 넣고 Premix한다,,
AORSM00,BAORS0000,2,제조공정,"점증제
분산",별도용해조에서 Glyerin(1220)에 Esaflor(1210)을 넣고 Premix한다,,
AORST00,BAORS0000,2,제조공정,"점증제
분산",별도용해조에서 Glyerin(1220)에 Esaflor(1210)을 넣고 Premix한다,,
AORS000,BAORS0000,3,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
AORS001,BAORS0010,3,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
AORS004,BAORS0040,3,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
AORSM00,BAORS0000,3,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
AORST00,BAORS0000,3,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
AORS000,BAORS0000,4,제조공정,유상 용해,"유상용해조에 21**, 22**를 넣고  78-80℃로 가온용해한다",,
AORS001,BAORS0010,4,제조공정,유상 용해,"유상용해조에 21**, 22**를 넣고  78-80℃로 가온용해한다",,
AORS004,BAORS0040,4,제조공정,유상 용해,"유상용해조에 21**, 22**를 넣고  78-80℃로 가온용해한다",,
AORSM00,BAORS0000,4,제조공정,유상 용해,"유상용해조에 21**, 22**를 넣고  78-80℃로 가온용해한다",,
AORST00,BAORS0000,4,제조공정,유상 용해,"유상용해조에 21**, 22**를 넣고  78-80℃로 가온용해한다",,
AORS000,BAORS0000,5,제조공정,이  송,"메인탱크로 수상을 여과이송하고 STAC-30(1310)을 
여과투입하여 혼합교반 한다. ",,
AORS001,BAORS0010,5,제조공정,이  송,"메인탱크로 수상을 여과이송하고 STAC-30(1310)을 
여과투입하여 혼합교반 한다. ",,
AORS004,BAORS0040,5,제조공정,이  송,"메인탱크로 수상을 여과이송하고 STAC-30(1310)을 
여과투입하여 혼합교반 한다. ",,
AORSM00,BAORS0000,5,제조공정,이  송,"메인탱크로 수상을 여과이송하고 STAC-30(1310)을 
여과투입하여 혼합교반 한다. ",,
AORST00,BAORS0000,5,제조공정,이  송,"메인탱크로 수상을 여과이송하고 STAC-30(1310)을 
여과투입하여 혼합교반 한다. ",,
AORS000,BAORS0000,6,제조공정,유  화,"메인탱크로 유상을 여과이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 10분 )",,
AORS001,BAORS0010,6,제조공정,유  화,"메인탱크로 유상을 여과이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 10분 )",,
AORS004,BAORS0040,6,제조공정,유  화,"메인탱크로 유상을 여과이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 10분 )",,
AORSM00,BAORS0000,6,제조공정,유  화,"메인탱크로 유상을 여과이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 10분 )",,
AORST00,BAORS0000,6,제조공정,유  화,"메인탱크로 유상을 여과이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 10분 )",,
AORS000,BAORS0000,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
AORS001,BAORS0010,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
AORS004,BAORS0040,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
AORSM00,BAORS0000,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
AORST00,BAORS0000,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
AORS000,BAORS0000,8,제조공정,"향, 첨가제
투입","31**, 41**, 51**, 61**을 투입교반하고, 냉각, 탈포한다",,
AORS001,BAORS0010,8,제조공정,"향, 첨가제
투입","31**, 41**, 51**, 61**을 투입교반하고, 냉각, 탈포한다",,
AORS004,BAORS0040,8,제조공정,"향, 첨가제
투입","31**, 41**, 51**, 61**을 투입교반하고, 냉각, 탈포한다",,
AORSM00,BAORS0000,8,제조공정,"향, 첨가제
투입","31**, 41**, 51**, 61**을 투입교반하고, 냉각, 탈포한다",,
AORST00,BAORS0000,8,제조공정,"향, 첨가제
투입","31**, 41**, 51**, 61**을 투입교반하고, 냉각, 탈포한다",,
AORS000,BAORS0000,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
AORS001,BAORS0010,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
AORS004,BAORS0040,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
AORSM00,BAORS0000,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
AORST00,BAORS0000,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
AOSP000,BAOSP0000,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AOSP001,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AOSP002,BAOSP0020,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AOSP003,BAOSP0030,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AOSP004,BAOSP0040,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AOSPM00,BAOSP0000,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AOSPN01,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AOSPT00,BAOSP0000,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
AOSP000,BAOSP0000,2,제조공정,"가온
용해",수상용해조에서 원료 11**을 넣고 80℃로 가열용해한다.,,
AOSP001,,2,제조공정,"가온
용해",수상용해조에서 원료 11**을 넣고 80℃로 가열용해한다.,,
AOSP002,BAOSP0020,2,제조공정,"가온
용해",수상용해조에서 원료 11**을 넣고 80℃로 가열용해한다.,,
AOSP003,BAOSP0030,2,제조공정,"가온
용해",수상용해조에서 원료 11**을 넣고 80℃로 가열용해한다.,,
AOSP004,BAOSP0040,2,제조공정,"가온
용해",수상용해조에서 원료 11**을 넣고 80℃로 가열용해한다.,,
AOSPM00,BAOSP0000,2,제조공정,"가온
용해",수상용해조에서 원료 11**을 넣고 80℃로 가열용해한다.,,
AOSPN01,,2,제조공정,"가온
용해",수상용해조에서 원료 11**을 넣고 80℃로 가열용해한다.,,
AOSPT00,BAOSP0000,2,제조공정,"가온
용해",수상용해조에서 원료 11**을 넣고 80℃로 가열용해한다.,,
AOSP000,BAOSP0000,3,제조공정,"가온
용해","메인믹서로 11**, 21**, 2210을 투입하고 가온용해한다. (78℃, 10분 유지)",,
AOSP001,,3,제조공정,"가온
용해","메인믹서로 11**, 21**, 2210을 투입하고 가온용해한다. (78℃, 10분 유지)",,
AOSP002,BAOSP0020,3,제조공정,"가온
용해","메인믹서로 11**, 21**, 2210을 투입하고 가온용해한다. (78℃, 10분 유지)",,
AOSP003,BAOSP0030,3,제조공정,"가온
용해","메인믹서로 11**, 21**, 2210을 투입하고 가온용해한다. (78℃, 10분 유지)",,
AOSP004,BAOSP0040,3,제조공정,"가온
용해","메인믹서로 11**, 21**, 2210을 투입하고 가온용해한다. (78℃, 10분 유지)",,
AOSPM00,BAOSP0000,3,제조공정,"가온
용해","메인믹서로 11**, 21**, 2210을 투입하고 가온용해한다. (78℃, 10분 유지)",,
AOSPN01,,3,제조공정,"가온
용해","메인믹서로 11**, 21**, 2210을 투입하고 가온용해한다. (78℃, 10분 유지)",,
AOSPT00,BAOSP0000,3,제조공정,"가온
용해","메인믹서로 11**, 21**, 2210을 투입하고 가온용해한다. (78℃, 10분 유지)",,
